district,year_month,t2m,prectotcorr,rh2m,ws2m,t2m_max,t2m_min,ndvi,evi
Chamarajanagar,2018-10-01,23.062580645161294,120.8,76.55967741935484,1.3841935483870966,28.642258064516128,18.567741935483873,,
Chamarajanagar,2018-11-01,22.968666666666664,40.51,71.33099999999999,1.6706666666666665,29.899333333333335,17.895666666666667,,
Chamarajanagar,2018-12-01,23.273225806451613,5.38,63.891935483870974,1.4193548387096775,30.55838709677419,17.46,,
Chamarajanagar,2019-01-01,22.121290322580645,0.29000000000000004,48.24741935483871,1.6432258064516128,31.871935483870967,14.40709677419355,,
Chamarajanagar,2019-02-01,25.718214285714286,13.7,48.21142857142858,1.8707142857142858,34.089999999999996,18.264642857142857,,
Chamarajanagar,2019-03-01,28.539677419354838,8.64,38.950645161290325,1.7470967741935484,36.84645161290322,20.732903225806453,,
Chamarajanagar,2019-04-01,29.24866666666667,67.57,47.06466666666667,1.655,36.806333333333335,22.516666666666666,,
Chamarajanagar,2019-05-01,27.20741935483871,108.13000000000001,67.42903225806452,1.7351612903225806,33.667419354838714,21.870967741935484,,
Chamarajanagar,2019-06-01,25.343666666666664,56.69,74.18133333333334,3.1406666666666667,31.22533333333333,21.175333333333334,,
Chamarajanagar,2019-07-01,23.878387096774194,78.12,76.78903225806452,3.6716129032258062,29.216129032258067,20.24483870967742,,
Chamarajanagar,2019-08-01,22.73548387096774,178.57,82.4874193548387,3.7422580645161294,27.130967741935486,19.658709677419353,,
Chamarajanagar,2019-09-01,22.985,159.2,84.02733333333335,2.405666666666667,27.547666666666665,19.59333333333333,,
Chamarajanagar,2019-10-01,22.56483870967742,203.63,87.87548387096774,1.4358064516129032,26.506129032258066,19.55838709677419,,
Chamarajanagar,2019-11-01,22.14833333333333,72.86,86.45633333333333,1.5043333333333335,26.67866666666667,18.581,,
Chamarajanagar,2019-12-01,21.403548387096773,37.97,82.39838709677419,1.8580645161290323,27.137096774193548,17.171290322580646,,
Chamarajanagar,2020-01-01,22.797096774193548,3.34,65.79354838709678,1.6216129032258066,30.940322580645162,16.616774193548387,,
Chamarajanagar,2020-02-01,24.686206896551724,1.14,52.91827586206897,2.015862068965517,33.403103448275864,17.29655172413793,,
Chamarajanagar,2020-03-01,27.735806451612902,10.74,45.76838709677419,1.7648387096774194,35.64645161290323,20.585806451612903,,
Chamarajanagar,2020-04-01,28.183333333333334,41.69,51.044999999999995,1.742,35.294,21.692666666666664,,
Chamarajanagar,2020-05-01,27.784193548387094,70.76,63.630322580645164,1.9696774193548388,34.035806451612906,22.82677419354839,,
Chamarajanagar,2020-06-01,24.319666666666667,82.89,76.19,3.186,29.711333333333336,20.622,,
Chamarajanagar,2020-07-01,23.211290322580645,140.72,82.48354838709676,2.552258064516129,27.70193548387097,19.950645161290325,,
Chamarajanagar,2020-08-01,23.298709677419353,105.03999999999999,82.62096774193549,3.184516129032258,27.848709677419354,20.00193548387097,,
Chamarajanagar,2020-09-01,22.587,154.04,84.413,2.6383333333333336,27.158666666666665,19.290666666666667,,
Chamarajanagar,2020-10-01,22.559677419354838,139.09,84.58935483870968,1.7206451612903226,27.17806451612903,19.003870967741936,,
Chamarajanagar,2020-11-01,21.83966666666667,100.63,84.06233333333333,1.7020000000000002,26.947333333333333,17.921,,
Chamarajanagar,2020-12-01,20.94,44.99,79.78967741935485,1.813225806451613,27.416774193548385,16.128064516129033,,
Chamarajanagar,2021-01-01,21.786774193548386,61.6,76.36612903225806,1.7632258064516129,28.608387096774194,16.9,,
Chamarajanagar,2021-02-01,22.97392857142857,22.93,57.963928571428575,1.6582142857142856,31.684285714285714,15.797857142857143,,
Chamarajanagar,2021-03-01,26.062580645161294,13.879999999999999,47.15870967741936,1.8719354838709679,34.75774193548387,18.556774193548385,,
Chamarajanagar,2021-04-01,27.53166666666667,57.48,56.864333333333335,1.5423333333333333,34.01133333333333,21.747666666666664,,
Chamarajanagar,2021-05-01,25.068387096774195,250.97,76.73838709677419,2.1470967741935483,30.356451612903225,20.907096774193548,,
Chamarajanagar,2021-06-01,23.441666666666666,80.62,81.13766666666668,2.71,28.186666666666667,19.88566666666667,,
Chamarajanagar,2021-07-01,23.121935483870967,142.98,83.14516129032258,3.4135483870967738,27.416451612903224,20.12677419354839,,
Chamarajanagar,2021-08-01,23.258387096774193,80.79,79.9058064516129,2.8067741935483874,28.576129032258066,19.51322580645161,,
Chamarajanagar,2021-09-01,23.271333333333335,112.55,81.05333333333333,2.502666666666667,28.334999999999997,19.604,,
Chamarajanagar,2021-10-01,22.947741935483872,244.23000000000002,86.8241935483871,1.4338709677419357,27.061290322580643,19.828064516129032,,
Chamarajanagar,2021-11-01,21.485666666666667,226.44,90.67599999999999,1.5503333333333333,24.91166666666667,18.944333333333336,,
Chamarajanagar,2021-12-01,20.206129032258065,22.54,85.42451612903226,1.4983870967741937,25.51806451612903,16.278709677419354,,
Chamarajanagar,2022-01-01,21.25225806451613,14.62,78.05419354838709,1.3696774193548387,27.590645161290322,16.228387096774192,,
Chamarajanagar,2022-02-01,23.262857142857143,0.05,61.88,1.5307142857142857,31.52857142857143,16.296785714285715,,
Chamarajanagar,2022-03-01,26.419032258064515,25.31,49.987096774193546,1.73,34.73870967741936,19.177096774193547,,
Chamarajanagar,2022-04-01,27.453666666666667,69.91,59.14266666666666,1.661,34.84433333333333,21.352666666666668,,
Chamarajanagar,2022-05-01,25.020967741935483,190.79,77.45225806451613,2.242903225806452,30.441290322580645,20.91741935483871,,
Chamarajanagar,2022-06-01,23.449666666666666,96.85,80.749,2.4636666666666667,28.478,19.808333333333334,,
Chamarajanagar,2022-07-01,22.985806451612902,161.74,82.20516129032258,3.3248387096774192,27.357741935483872,19.771935483870966,,
Chamarajanagar,2022-08-01,22.590645161290322,418.33,86.32967741935484,2.9048387096774193,26.68032258064516,19.563548387096777,,
Chamarajanagar,2022-09-01,22.584333333333333,106.75,86.61200000000001,1.9906666666666666,26.997666666666664,19.113,,
Chamarajanagar,2022-10-01,22.39032258064516,156.14,84.64935483870968,1.316451612903226,26.879354838709677,18.780322580645162,,
Chamarajanagar,2022-11-01,21.246,81.95,84.68966666666667,1.337,26.236333333333334,17.438333333333333,,
Chamarajanagar,2022-12-01,20.721612903225807,83.22,82.28032258064516,1.6103225806451613,26.249032258064517,16.54225806451613,,
Chamarajanagar,2023-01-01,20.259032258064515,4.3,67.37483870967742,1.6122580645161289,28.766129032258064,13.925806451612903,,
Chamarajanagar,2023-02-01,23.31107142857143,2.58,48.50214285714286,1.9264285714285714,32.973571428571425,15.2475,,
Chamarajanagar,2023-03-01,26.075806451612905,26.05,48.498064516129034,1.848709677419355,34.615483870967736,18.40967741935484,,
Chamarajanagar,2023-04-01,27.71466666666667,40.97,50.275666666666666,1.6233333333333335,35.063,21.401333333333334,,
Chamarajanagar,2023-05-01,26.23677419354839,121.11,72.48548387096774,1.5303225806451612,31.926774193548386,21.733870967741936,,
Chamarajanagar,2023-06-01,25.448666666666668,66.2,72.31866666666666,2.8766666666666665,31.680666666666664,20.901,,
Chamarajanagar,2023-07-01,23.804516129032258,82.81,76.9716129032258,4.150967741935484,29.203548387096774,20.031290322580645,,
Chamarajanagar,2023-08-01,25.40774193548387,50.33,71.43548387096774,2.765806451612903,31.95967741935484,20.583548387096776,,
Chamarajanagar,2023-09-01,23.540333333333333,124.42,79.55133333333333,2.7266666666666666,29.076666666666664,19.796666666666667,,
Chamarajanagar,2023-10-01,24.026129032258062,91.11,76.05290322580645,1.3890322580645162,29.89774193548387,19.55838709677419,,
Chamarajanagar,2023-11-01,23.062,114.72,81.127,1.5356666666666667,28.485333333333333,19.22266666666667,,
Chamarajanagar,2023-12-01,22.739677419354837,29.67,75.66806451612904,1.725483870967742,29.58967741935484,17.885161290322582,,
Chamarajanagar,2024-01-01,23.026774193548388,27.64,67.05225806451612,1.6025806451612903,30.782258064516128,17.201290322580647,,
Chamarajanagar,2024-02-01,25.58586206896552,0.07,49.69620689655173,1.889310344827586,34.70172413793104,17.772758620689654,,
Chamarajanagar,2024-03-01,28.359354838709677,0.23,37.104838709677416,1.741290322580645,36.87645161290323,20.395806451612902,,
Chamarajanagar,2024-04-01,30.392999999999997,9.76,41.793,1.8776666666666666,38.442,23.063,,
Chamarajanagar,2024-05-01,26.56451612903226,184.69,73.7625806451613,1.6887096774193548,31.77516129032258,22.33709677419355,,
Chamarajanagar,2024-06-01,23.623333333333335,160.6,81.09733333333334,3.070333333333333,28.386666666666667,20.195333333333334,,
Chamarajanagar,2024-07-01,22.919677419354837,112.88,83.13612903225805,4.314838709677419,27.129354838709677,19.96677419354839,,
Chamarajanagar,2024-08-01,23.621290322580645,136.62,84.49612903225807,2.350322580645161,27.898064516129033,20.463870967741936,,
Chamarajanagar,2024-09-01,23.980999999999998,35.22,79.01333333333334,2.7319999999999998,29.516333333333332,19.941333333333333,,
Chamarajanagar,2024-10-01,23.417096774193546,206.72,84.65129032258065,1.252258064516129,27.82032258064516,20.02741935483871,,
Chamarajanagar,2024-11-01,22.362333333333332,62.4,83.389,1.5873333333333333,27.509999999999998,18.592333333333332,,
Chamarajanagar,2024-12-01,21.945806451612906,119.01,84.33064516129032,1.5170967741935484,27.01774193548387,18.10225806451613,,
Chamarajanagar,2025-01-01,21.056451612903224,10.19,71.57193548387097,1.8351612903225807,29.218709677419355,15.344193548387098,,
Chamarajanagar,2025-02-01,23.829285714285714,0.0,50.80607142857143,2.0,33.605714285714285,15.779642857142857,,
Chamarajanagar,2025-03-01,26.976451612903226,26.28,49.660322580645165,1.8293548387096774,35.36258064516129,19.86064516129032,,
Chamarajanagar,2025-04-01,27.62633333333333,50.97,59.45066666666666,1.4576666666666667,34.55466666666667,21.755,,
Chamarajanagar,2025-05-01,25.373548387096776,201.96,74.74096774193548,2.495483870967742,30.291935483870965,21.708064516129035,,
Chamarajanagar,2025-06-01,24.120333333333335,69.92,79.45700000000001,3.5393333333333334,29.020333333333333,20.651,,
Chamarajanagar,2025-07-01,23.595483870967744,55.45,79.0841935483871,4.160645161290322,28.40064516129032,20.258064516129032,,
Chamarajanagar,2025-08-01,23.523225806451613,82.88,79.41290322580646,3.0041935483870965,28.522903225806452,19.918387096774193,,
Chamarajanagar,2025-09-01,23.96033333333333,83.21,78.71266666666666,2.4386666666666668,29.479666666666667,20.04366666666667,,
Chamarajanagar,2025-10-01,23.4,135.17000000000002,82.87612903225806,1.7754838709677419,28.343870967741935,19.884516129032257,,
Chamarajanagar,2025-11-01,-131.322,-2938.09,-75.71000000000001,-148.9715,-127.6445,-134.09,,
Chikkaballapur,2016-11-01,23.382,1.57,49.51933333333333,2.23,32.18866666666666,16.116,,
Chikkaballapur,2016-12-01,20.660967741935483,64.73,60.68161290322581,2.3803225806451613,29.089354838709678,14.607096774193549,,
Chikkaballapur,2017-01-01,21.175161290322578,3.89,56.656774193548394,2.4525806451612904,30.048387096774192,13.91,,
Chikkaballapur,2017-02-01,23.219285714285714,0.0,41.04357142857143,2.7392857142857143,33.12357142857143,14.254285714285714,,
Chikkaballapur,2017-03-01,26.496774193548386,38.7,46.109032258064516,2.38741935483871,34.60645161290322,18.937741935483874,,
Chikkaballapur,2017-04-01,30.237666666666666,15.54,37.33833333333334,2.3316666666666666,37.55333333333333,22.89333333333333,,
Chikkaballapur,2017-05-01,28.063870967741938,89.21000000000001,59.24032258064516,2.6870967741935483,34.1958064516129,22.536774193548386,,
Chikkaballapur,2017-06-01,24.601,100.75,72.346,4.226,30.176,20.408,,
Chikkaballapur,2017-07-01,24.506129032258066,79.13,71.69032258064516,4.475483870967742,30.466129032258067,20.02741935483871,,
Chikkaballapur,2017-08-01,23.768387096774195,179.58,78.30967741935484,3.2393548387096773,28.674516129032256,19.99516129032258,,
Chikkaballapur,2017-09-01,23.072,249.18,85.066,2.231,27.253666666666668,19.667666666666666,,
Chikkaballapur,2017-10-01,22.051290322580645,299.34,87.14870967741936,1.674516129032258,25.988709677419354,18.87483870967742,,
Chikkaballapur,2017-11-01,20.674333333333333,31.880000000000003,85.88833333333334,2.167666666666667,25.76966666666667,16.716333333333335,,
Chikkaballapur,2017-12-01,19.23548387096774,9.23,78.99612903225807,2.114516129032258,25.700322580645164,14.37225806451613,,
Chikkaballapur,2018-01-01,19.85967741935484,0.0,65.79290322580646,2.014516129032258,28.108709677419355,13.409032258064517,,
Chikkaballapur,2018-02-01,22.1175,5.14,50.94464285714286,2.4682142857142857,31.02285714285714,14.722857142857142,,
Chikkaballapur,2018-03-01,26.30258064516129,20.26,41.857419354838704,2.5961290322580646,34.73129032258065,18.48,,
Chikkaballapur,2018-04-01,29.246666666666666,34.15,46.275666666666666,2.6366666666666663,36.56133333333333,22.129666666666665,,
Chikkaballapur,2018-05-01,26.949677419354842,135.33,65.66354838709677,2.118709677419355,32.99354838709677,21.56451612903226,,
Chikkaballapur,2018-06-01,24.346999999999998,59.53,73.32166666666667,4.293666666666667,29.64466666666667,20.187,,
Chikkaballapur,2018-07-01,24.20387096774194,54.18,73.20870967741935,4.990645161290323,29.784193548387094,20.035806451612903,,
Chikkaballapur,2018-08-01,23.996129032258064,48.46,73.03193548387097,4.979032258064516,29.949677419354842,19.619032258064518,,
Chikkaballapur,2018-09-01,24.50433333333333,118.64,71.699,2.301,30.601666666666667,19.427666666666667,,
Chikkaballapur,2018-10-01,23.79,40.98,66.78322580645163,2.113225806451613,30.82677419354839,17.9941935483871,,
Chikkaballapur,2018-11-01,23.118666666666666,19.22,64.447,2.572666666666666,30.83566666666667,17.453333333333333,,
Chikkaballapur,2018-12-01,22.574838709677422,4.89,60.85322580645161,2.399677419354839,30.37,16.459032258064518,,
Chikkaballapur,2019-01-01,21.17967741935484,18.12,51.79354838709677,2.5248387096774194,30.81451612903226,13.359354838709677,,
Chikkaballapur,2019-02-01,24.594642857142855,14.700000000000001,49.29071428571429,2.5949999999999998,33.10785714285714,17.14107142857143,,
Chikkaballapur,2019-03-01,28.83677419354839,0.01,34.61322580645161,2.8977419354838707,37.15774193548388,20.735806451612902,,
Chikkaballapur,2019-04-01,29.926333333333332,38.66,38.428,2.8363333333333336,37.671,22.433,,
Chikkaballapur,2019-05-01,28.819032258064517,77.42999999999999,56.476451612903226,2.3606451612903228,35.44967741935484,22.656451612903226,,
Chikkaballapur,2019-06-01,26.363999999999997,45.53,66.325,3.836,32.391666666666666,21.300333333333334,,
Chikkaballapur,2019-07-01,24.98548387096774,42.09,69.24290322580644,4.701290322580645,30.570967741935487,20.688387096774196,,
Chikkaballapur,2019-08-01,24.01451612903226,108.63,74.53096774193548,4.731935483870967,29.337741935483873,20.104193548387098,,
Chikkaballapur,2019-09-01,23.598666666666666,149.27,79.68633333333334,3.205,28.532666666666668,19.971333333333334,,
Chikkaballapur,2019-10-01,22.789354838709677,198.35,85.74096774193548,1.9148387096774193,27.087741935483873,19.633870967741935,,
Chikkaballapur,2019-11-01,22.000999999999998,33.97,83.438,2.228,27.410666666666668,17.919333333333334,,
Chikkaballapur,2019-12-01,21.65096774193548,13.6,77.01967741935485,2.6416129032258064,28.217741935483872,17.026129032258062,,
Chikkaballapur,2020-01-01,22.955161290322582,0.67,62.686129032258066,2.4303225806451616,31.145806451612902,16.53483870967742,,
Chikkaballapur,2020-02-01,24.751379310344827,0.0,48.763103448275864,2.9362068965517243,33.49068965517242,16.98103448275862,,
Chikkaballapur,2020-03-01,27.963225806451614,8.9,41.17967741935484,2.6922580645161287,35.81838709677419,20.246129032258064,,
Chikkaballapur,2020-04-01,28.727666666666668,56.23,46.592666666666666,2.9339999999999997,36.241,21.63266666666667,,
Chikkaballapur,2020-05-01,28.817741935483873,52.61,55.42258064516129,2.784838709677419,35.238064516129036,22.99225806451613,,
Chikkaballapur,2020-06-01,24.860666666666667,168.01,72.62866666666667,3.9579999999999997,30.186333333333334,20.717333333333332,,
Chikkaballapur,2020-07-01,23.352903225806454,197.04,82.36580645161291,3.1038709677419356,27.601935483870967,20.126129032258063,,
Chikkaballapur,2020-08-01,23.403225806451612,90.24,82.98,3.718709677419355,27.781612903225806,20.05290322580645,,
Chikkaballapur,2020-09-01,22.642999999999997,200.58,85.47666666666667,3.0223333333333335,26.891666666666666,19.444666666666667,,
Chikkaballapur,2020-10-01,22.233548387096775,158.04,86.03580645161291,2.02,26.55838709677419,18.893548387096775,,
Chikkaballapur,2020-11-01,21.141333333333332,129.98,86.29366666666667,2.4513333333333334,26.182333333333336,17.19766666666667,,
Chikkaballapur,2020-12-01,19.774193548387096,26.71,83.40322580645162,2.4861290322580647,25.813548387096777,15.431612903225806,,
Chikkaballapur,2021-01-01,20.695806451612906,22.110000000000003,76.13387096774194,2.408709677419355,27.729032258064517,15.48967741935484,,
Chikkaballapur,2021-02-01,21.184285714285714,23.53,60.20214285714286,2.5967857142857143,30.06107142857143,13.964642857142858,,
Chikkaballapur,2021-03-01,26.062580645161294,0.0,42.263225806451615,2.9925806451612904,35.15096774193549,17.616774193548387,,
Chikkaballapur,2021-04-01,27.964666666666666,54.620000000000005,50.522666666666666,2.424,35.02033333333334,21.151666666666664,,
Chikkaballapur,2021-05-01,26.937741935483874,99.55,65.20838709677419,3.069032258064516,33.04419354838709,21.663548387096775,,
Chikkaballapur,2021-06-01,24.318666666666665,95.73,74.37066666666666,3.692333333333333,29.575333333333333,20.30366666666667,,
Chikkaballapur,2021-07-01,23.436129032258062,212.49,81.68903225806451,4.116129032258065,27.895806451612902,20.109032258064516,,
Chikkaballapur,2021-08-01,23.403548387096773,105.04,79.90677419354839,3.203225806451613,28.276451612903227,19.669032258064515,,
Chikkaballapur,2021-09-01,23.185333333333332,112.28999999999999,81.49266666666668,2.9516666666666667,27.959,19.477666666666668,,
Chikkaballapur,2021-10-01,23.02225806451613,162.15,85.4,1.7,27.21548387096774,19.739354838709676,,
Chikkaballapur,2021-11-01,21.540000000000003,195.09,88.615,2.3449999999999998,25.689,18.638333333333332,,
Chikkaballapur,2021-12-01,19.883225806451613,15.28,81.77967741935484,2.1590322580645163,25.958064516129035,15.495483870967742,,
Chikkaballapur,2022-01-01,20.98,2.82,73.9616129032258,2.084516129032258,27.872258064516128,15.713225806451613,,
Chikkaballapur,2022-02-01,22.790714285714284,0.0,59.38892857142857,2.402142857142857,31.43035714285714,15.492142857142856,,
Chikkaballapur,2022-03-01,26.799677419354836,9.48,41.09612903225806,2.9325806451612904,34.89645161290323,19.24741935483871,,
Chikkaballapur,2022-04-01,28.692,31.57,47.92066666666666,2.9923333333333333,36.593666666666664,21.192999999999998,,
Chikkaballapur,2022-05-01,26.19193548387097,168.85,69.78709677419356,2.964193548387097,31.906129032258065,21.339032258064517,,
Chikkaballapur,2022-06-01,24.070666666666668,152.06,77.127,3.127333333333333,28.961666666666666,20.200666666666667,,
Chikkaballapur,2022-07-01,23.259999999999998,91.09,81.08967741935484,4.134838709677419,27.57967741935484,19.966451612903228,,
Chikkaballapur,2022-08-01,23.153225806451612,404.09000000000003,82.92,3.5448387096774194,27.771612903225805,19.59258064516129,,
Chikkaballapur,2022-09-01,22.805666666666664,151.12,85.18566666666668,2.5873333333333335,27.196,19.209333333333333,,
Chikkaballapur,2022-10-01,22.00548387096774,155.17,85.09645161290324,2.04,26.557419354838707,18.5841935483871,,
Chikkaballapur,2022-11-01,20.396333333333335,62.010000000000005,84.74766666666666,2.064,25.714,16.394,,
Chikkaballapur,2022-12-01,20.245806451612903,109.13000000000001,83.12774193548387,2.343225806451613,26.149032258064516,15.780967741935482,,
Chikkaballapur,2023-01-01,19.193225806451615,0.07,71.1241935483871,2.3116129032258064,27.396129032258063,13.06,,
Chikkaballapur,2023-02-01,22.439642857142854,0.02,52.15535714285714,2.625,31.814285714285713,14.569285714285714,,
Chikkaballapur,2023-03-01,25.13032258064516,47.51,49.261935483870964,2.6393548387096772,33.175161290322585,17.60258064516129,,
Chikkaballapur,2023-04-01,28.494333333333334,22.650000000000002,42.50366666666666,2.574,36.11866666666666,21.209999999999997,,
Chikkaballapur,2023-05-01,27.419354838709676,103.25,64.4716129032258,2.089677419354839,33.634516129032264,22.14741935483871,,
Chikkaballapur,2023-06-01,26.03033333333333,103.78,68.40333333333334,3.6106666666666665,31.88866666666667,21.12066666666667,,
Chikkaballapur,2023-07-01,24.280645161290323,61.19,74.56064516129032,5.163225806451613,29.72483870967742,20.250967741935483,,
Chikkaballapur,2023-08-01,25.471612903225807,63.64,69.82741935483871,3.419032258064516,31.620322580645162,20.523870967741935,,
Chikkaballapur,2023-09-01,23.834999999999997,152.63,79.21866666666666,3.146,29.021333333333335,20.041333333333334,,
Chikkaballapur,2023-10-01,23.96225806451613,38.23,73.01870967741935,2.0283870967741935,30.190967741935484,19.13258064516129,,
Chikkaballapur,2023-11-01,23.58,64.2,74.89933333333333,2.458666666666667,30.138333333333332,18.996333333333332,,
Chikkaballapur,2023-12-01,22.02032258064516,25.490000000000002,72.9574193548387,2.6929032258064516,29.350645161290323,16.965806451612902,,
Chikkaballapur,2024-01-01,23.111612903225808,2.01,61.15096774193549,2.635483870967742,31.065161290322582,16.931290322580644,,
Chikkaballapur,2024-02-01,25.521034482758623,0.0,46.9,2.91,34.69551724137931,17.227241379310342,,
Chikkaballapur,2024-03-01,28.72193548387097,0.0,35.285806451612906,2.9387096774193546,37.053225806451614,20.407096774193548,,
Chikkaballapur,2024-04-01,30.923333333333336,0.04,34.88533333333333,3.3689999999999998,39.409666666666666,22.541666666666668,,
Chikkaballapur,2024-05-01,28.391935483870967,91.72,60.90064516129033,2.705483870967742,34.70516129032258,23.00709677419355,,
Chikkaballapur,2024-06-01,24.455666666666666,149.14,73.93666666666667,4.189,29.742,20.361666666666668,,
Chikkaballapur,2024-07-01,24.288709677419355,45.1,75.10935483870968,5.673870967741936,29.542258064516126,20.478709677419356,,
Chikkaballapur,2024-08-01,24.389032258064514,175.74,79.5209677419355,3.261935483870968,29.19,20.841290322580647,,
Chikkaballapur,2024-09-01,23.916333333333334,73.92,78.46233333333333,3.365666666666667,29.291666666666668,19.91033333333333,,
Chikkaballapur,2024-10-01,23.430967741935483,215.66,83.8167741935484,1.747741935483871,27.916451612903224,19.95451612903226,,
Chikkaballapur,2024-11-01,21.857666666666667,34.120000000000005,83.09033333333333,2.362,27.228333333333335,18.029333333333334,,
Chikkaballapur,2024-12-01,21.634193548387096,90.09,82.85387096774193,2.435483870967742,27.28322580645161,17.517096774193547,,
Chikkaballapur,2025-01-01,20.7041935483871,5.78,69.23354838709676,2.545483870967742,29.355483870967742,14.430645161290323,,
Chikkaballapur,2025-02-01,23.748214285714287,0.0,48.10142857142857,2.919642857142857,33.70464285714286,15.175714285714287,,
Chikkaballapur,2025-03-01,27.520967741935483,4.63,39.86064516129032,3.008709677419355,36.40548387096774,19.11225806451613,,
Chikkaballapur,2025-04-01,28.777333333333335,33.89,46.88,2.5290000000000004,36.087333333333326,21.707666666666668,,
Chikkaballapur,2025-05-01,26.335806451612903,171.66,67.36516129032259,3.1516129032258067,31.908709677419353,21.631612903225808,,
Chikkaballapur,2025-06-01,24.662666666666667,32.9,73.53566666666667,4.581,30.235333333333337,20.446666666666665,,
Chikkaballapur,2025-07-01,24.32,65.65,73.47967741935483,4.985161290322581,29.885806451612904,20.255806451612905,,
Chikkaballapur,2025-08-01,23.498709677419356,143.7,80.11903225806452,3.399677419354839,28.267419354838708,19.85451612903226,,
Chikkaballapur,2025-09-01,23.310333333333336,147.77,82.296,2.8036666666666665,28.083333333333332,19.799333333333333,,
Chikkaballapur,2025-10-01,23.06032258064516,154.83,83.87193548387097,2.1258064516129034,27.78483870967742,19.489677419354837,,
Chikkaballapur,2025-11-01,-132.35999999999999,-2970.83,-76.1255,-148.5925,-128.17350000000002,-135.6805,,
Chikkamagaluru,2016-11-01,21.801666666666666,3.6999999999999997,64.06633333333333,0.7483333333333333,29.283,15.533999999999999,,
Chikkamagaluru,2016-12-01,20.675161290322578,22.53,61.509354838709676,0.8590322580645161,28.365161290322582,14.358709677419355,,
Chikkamagaluru,2017-01-01,21.124193548387098,0.93,56.25290322580645,0.8409677419354838,29.40516129032258,14.231612903225807,,
Chikkamagaluru,2017-02-01,23.455000000000002,0.0,42.535000000000004,0.915,33.04142857142857,15.344642857142857,,
Chikkamagaluru,2017-03-01,26.023548387096774,5.16,50.865161290322575,0.732258064516129,35.1341935483871,18.44516129032258,,
Chikkamagaluru,2017-04-01,27.592666666666666,24.18,57.697,0.8876666666666666,35.84766666666667,21.213666666666665,,
Chikkamagaluru,2017-05-01,25.868709677419357,92.53,72.94709677419355,1.008709677419355,31.898387096774194,21.794516129032257,,
Chikkamagaluru,2017-06-01,23.254,235.34,83.493,1.7866666666666666,27.337333333333333,20.51966666666667,,
Chikkamagaluru,2017-07-01,22.745483870967742,268.3,85.54709677419355,1.8619354838709676,26.658709677419353,20.23741935483871,,
Chikkamagaluru,2017-08-01,22.615483870967743,252.53,86.95806451612903,1.4551612903225806,26.470322580645163,20.127741935483872,,
Chikkamagaluru,2017-09-01,22.71033333333333,165.64000000000001,88.14200000000001,0.8976666666666666,26.567333333333334,20.028666666666666,,
Chikkamagaluru,2017-10-01,22.11935483870968,128.27,87.2841935483871,0.6622580645161291,26.355806451612903,19.12451612903226,,
Chikkamagaluru,2017-11-01,21.18166666666667,11.93,81.14866666666667,0.8059999999999999,26.663999999999998,16.823,,
Chikkamagaluru,2017-12-01,20.108387096774194,3.9600000000000004,73.72516129032257,0.8948387096774193,26.681935483870966,14.998709677419354,,
Chikkamagaluru,2018-01-01,20.687419354838706,3.61,62.43903225806452,0.7512903225806451,28.581290322580646,14.209032258064516,,
Chikkamagaluru,2018-02-01,22.430714285714284,10.26,47.99035714285714,0.8560714285714285,31.224999999999998,15.168928571428571,,
Chikkamagaluru,2018-03-01,25.556129032258063,20.209999999999997,51.10354838709677,0.7651612903225806,33.94258064516129,18.501290322580644,,
Chikkamagaluru,2018-04-01,27.528333333333332,30.48,58.098,0.693,35.150999999999996,21.29733333333333,,
Chikkamagaluru,2018-05-01,25.48741935483871,129.09,75.01774193548388,0.8370967741935483,31.320645161290326,21.52774193548387,,
Chikkamagaluru,2018-06-01,22.851,235.33,85.346,1.7403333333333333,26.547666666666665,20.25133333333333,,
Chikkamagaluru,2018-07-01,22.582903225806454,275.71,86.38354838709677,2.1658064516129034,26.12548387096774,20.436129032258062,,
Chikkamagaluru,2018-08-01,21.84,238.71,87.84096774193549,2.020967741935484,25.380967741935482,19.66741935483871,,
Chikkamagaluru,2018-09-01,22.448,73.24,83.01333333333334,0.9406666666666667,27.860666666666667,18.729666666666667,,
Chikkamagaluru,2018-10-01,22.81,52.75,76.75,0.7254838709677419,28.361290322580647,18.27032258064516,,
Chikkamagaluru,2018-11-01,22.476666666666667,9.94,68.08033333333334,0.8833333333333333,29.046,17.153000000000002,,
Chikkamagaluru,2018-12-01,21.771290322580644,0.94,66.2841935483871,0.7100000000000001,28.74967741935484,16.1158064516129,,
Chikkamagaluru,2019-01-01,21.02741935483871,0.07,49.53774193548387,0.8929032258064517,30.25258064516129,13.720322580645162,,
Chikkamagaluru,2019-02-01,24.525000000000002,1.1300000000000001,49.85964285714285,0.8375,33.338928571428575,17.087142857142858,,
Chikkamagaluru,2019-03-01,26.999032258064517,2.6999999999999997,46.399677419354845,0.6777419354838708,35.87967741935484,19.468064516129033,,
Chikkamagaluru,2019-04-01,28.490666666666666,24.93,53.37133333333334,0.712,36.74133333333334,21.686666666666667,,
Chikkamagaluru,2019-05-01,27.45225806451613,27.79,61.63225806451613,1.100967741935484,34.98903225806452,21.779354838709676,,
Chikkamagaluru,2019-06-01,24.555,161.61,78.046,1.6236666666666666,29.61733333333333,21.151999999999997,,
Chikkamagaluru,2019-07-01,22.950000000000003,280.23,85.0458064516129,1.997741935483871,26.674193548387095,20.562903225806455,,
